posting_id,yearmonth,city,state,zip,fips,company_name,company_naics,company_isstaffingfirm,master_company_name,master_company_naics,master_company_isstaffingfirm,onet,cb_jobtitle_id,cb_jobtitle,edulevels_name,source,subsource,original_jobtitle,url,description,ad_length,unif,so_nra,so_nri,so_rc,so_rm,so_nrm,dk_ps,dk_soc,dk_char,dk_writing,dk_customer,dk_proj,dk_people,dk_financial,dk_computer,cnty_pop,county,pop,landarea,density,_merge_cnty_d,_merge_cnty,logpop_fips,logpopden,source_id1,source_id2,source_id3,source_id4,soc,edcat1,edcat2,edcat3,edcat4,edcat5,edcat6,edcat7,edcat8,edcat9,edcat10,edcat11,edcat12,edcat13,edcat14,edcat15,edcat16,edcat17,edcat18,edcat19,edcat20,edcat21,edcat22,edcat23,edcat24,edcat25,ba,hsonly,dt_multi,csbsa,cbsa,cbsatitle,cbsa_label,logpop_cbsa,_merge_cbsa
201402_196519,201402,"Foley, AL",AL,,1003,vf corp,315220,FALSE,vf corp,315220,FALSE,43-1011.00,43.306099,Control Supervisors,['High school or GED'],53a546d9,.,Vans Stockroom Supervisor - Evergreen - Hawaiian Islands,http://www.linkup.com/job-search-engine/cb/?job=ae5a91bc4dd47d59545041f377fe4d5d,"retail or outlet stores works closely with the store manager and all members of the management_team to ensure day- to -day operations of the stockroom , including the process of shipment within 24 hours , maintaining an organized stockroom , the flow of merchandise to the floor , and the enforcement of company policies and corporate directives . establish control_related standards and procedures . education / experience : years of related professional experience : 6 months . high_school diploma or equivalent ; or 6 months years related experience and / or training ; or equivalent combination of education and experience previous retail or service_oriented experience preferred . skills : ability to accurately and efficiently control the operations of the stockroom . see core competencies special requirements : repetitive hand motion while processing shipment regularly interacts with the public in an often crowded and noisy interactive store environment standing required for entire work shift operate office_equipment ( ie , computers , phone , fax and copier ) must work weekend and night shifts climb ladders as_needed bend , lift , open , and move product up to 50 pounds as_needed occasional travel possibly with minimal notice ( less than 10 % ) for internal candidates : the employee has completed at least 90 days of employment . this is not a high 'shrink ' store / skate park . the employee has not received an action plan in the last 60 days . the employee has completed all required training for this promotion . within bets arc setter bach f6f5fe .",221,0.025069518,4.5248871,9.0497742,4.5248871,58.823528,0,0,0,13.57466,0,0,9.0497742,4.5248871,0,13.57466,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,431011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201210_304226,201210,"Gulf Shores, AL",AL,,1003,maurices inc,448120,FALSE,maurices inc,448120,FALSE,41-1011.00,41.669998,Sales Managers,[],53a546d9,.,First Assistant Mgr-maurices,http://www.linkup.com/job-search-engine/cb/?job=5c2827a38808209296f044fa375277f3,"maurices is a world_class specialty retailer that caters to young_at heart fashionistas in small towns . rated by forbes magazine in 2010 as one of the top 10 employers in retail , we pride ourselves on our excellent training_programs and the consistent feedback we get from our associates who love to work here . we genuinely care about our customers , our communities , our associates , our business partners , and our results . we value the unique strengths and diversity of each individual , which makes us a better place to work , a better store to shop , and a better member of our communities . associates in all positions play an integral role in our business . what you 'll do : as a first assistant manager you 'll support in leading a team of talented associates to create an unforgettable experience that leaves our customers looking and feeling their best . this challenging and rewarding role provides the opportunity to assist in the supervision of 8 - 20 store associates . the first assistant manager position is a great way to gain management experience and learn and grow your retail skills including : leading and inspiring a team_focused on customer obsession and driving results assist with talent selection , associate development and retention assist in visual presentation and ensuring sound operational practices support the manager in generating sales and profits and managing expenses assist in driving new ideas , sharing information with others and creating solutions to problems what you 'll get in return : a flexible work_schedule working with others who love fashion and have fun industry_leading training_programs growth and advancement opportunities due to our continued store growth and stability ( we have been around 80 years ! ) opportunities to connect and actively participate in community events a 40 % discount . . . . . . . . . . yes 40 ! inclusive benefits ; you name it we 've got it ! all replies confidential - maurices is an equal_opportunity employer . requirements : position_requirements : the first assistant candidates are skilled individuals with : previous supervisory_experience required ; preferably in a specialty retail environment strong selling abilities and the ability to build customer_relationships proven ability to motivate others and work as a team to meet and exceed goals availability to work day , evening and weekend hours `` all maurices stores and retail locations are smoke_free environments . smoking is permitted only in areas designated by local ordinance or state law and by retail location ( mall , lifestyle center , strip center ) . in indian a , smoking is prohibited by state law within 8 feet of any store entrance . '' and excellent bach f6f5fe bets arc setter .",392,0.053449232,10.204082,20.408163,0,7.6530614,0,5.1020408,5.1020408,2.5510204,0,15.306123,7.6530614,7.6530614,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,411011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201503_2002023,201503,"Bay Minette, AL",AL,36507,1003,kangaroo express,445120,FALSE,kangaroo express,445120,FALSE,35-3021.00,41.369999,Restaurant Sales Associates,['High school or GED'],27635f1c,,Restaurant Associate - Part-Time,https://re31.ultipro.com/PAN1004/JobBoard/JobDetails.aspx?__ID=*063FBE49ABFA74AC,"job_summary : this position provides top_quality , fast and friendly customer_service ; cleans and stocks the service area and prepares food items that meet company and / or brand standards for ingredient quality , quantity , safety and consistency in a fast , friendly , and clean environment . key account abilities : ( partial list ) customer_satisfaction : provides excellent customer_service in a courteous , friendly and attentive manner . greets customers as they enter the area and thanks customers as they leave . gives assistance and offers suggestions or recommendations to the customer . reports to work on_time and follows the dress and appearance code . facility condition : maintains the restaurant facility s condition and equipment to company and / or brand standards by cleaning and performing a variety of general housekeeping duties : dusts and / or washes windows , counters , displays , restaurant areas and bathrooms . picks up and disposes of trash , litter or debris . sweeps and mops or cleans floors and driveways . cleans / checks all equipment including coffee machines ; grill , fry , ice , beverage and other units . merchandising : prepares food items according to menus and recipes ; maintains proper weights , holding times and temperatures ; practices safe food handling procedures . packs all food products in approved containers . maintains adequate stock in food preparation areas and counter areas ; rotates stock properly . places advertising and pricing signage inside or outside the facility . sales controls : completes all sales in accordance with company and / or brand standards . enters all transactions at the time of purchase at the correct price using the correct keys / codes . places all payments collected in the register and makes correct change . keeps accurate cash , sales and inventory control records and accounts for variances . job_requirements : high_school diploma or equivalent preferred . customer_service experience is required . previous experience operating cash_register or a point_of_sale system is preferred . background in quick service restaurants ( qsr ) or the food_service industry is desired . track record of job stability / tenure . great benefits ( all benefits are subject to certain eligibility requirements ) : health plans medi_cal , dental , prescription , vision , employee assistance plan financial 401_k ( k ) savings_plan , flexible spending accounts life_insurance group life_insurance , accidental death and dismemberment , spouse and child life_insurance paid_time off vacation apply today join us in a fast , friendly , and clean environment at kangaroo express . our application_process may take up to 25 minutes to complete . we hope you ll join us ! .",363,0.094195731,13.774105,22.038567,0,41.322315,0,0,0,2.7548208,0,13.774105,0,0,2.7548208,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,1,0,0,0,353021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201407_1037133,201407,"Foley, AL",AL,,1003,arnold transportation services inc,484121,FALSE,arnold transportation services inc,484121,FALSE,53-3032.00,53.380001,Regional Truck Drivers,[],53a546d9,,CDL-A Regional Truck Driver,http://www.linkup.com/job-search-engine/cb/?job=2e200ff0f4014c18140c6e73e10d4e57,"experienced truck_driver great paying regional runs new pay package - up to $ . 39 per mile at arnold transportation services , we recognize that no truck_driver s journey is ever the same . from the miles you run to the service you provide , you are unique . individual . original . every truck_driver is an original . just like us . when the world of trucking was coast_to_coast , we were regional . when the world kept truck drivers on the road for weeks , we were getting them home . when the world lumped truck drivers together in a group , we treated them as individuals . that spirit continues today and remains the foundation of our trucking company . about us : jacksonville , fl based regional carrier in business for 75+ years offering the best in dry van services stretching from the northeast to the southwest . regional truck_driver benefits : tons of regional lanes dry van hauls great home_time late_model equipment full benefits competitive weekly pay direct_deposit 24 / 7 dispatch regional truck_driver requirements cdl_a 21 years of age good driving_record additional arnold opportunities : dedicated truck_driving local truck_driving drive arnold . the original regional carrier . benefits full in you bach f6f5fe bets arc setter up that the to .",187,0.14265536,0,0,0,42.78075,0,0,0,5.3475938,0,0,0,0,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,533032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201412_1526773,201412,"Daphne, AL",AL,,1003,pharmerica corp,446110,FALSE,pharmerica corp,446110,FALSE,31-9095.00,29.389999,Medical Records Clerks,['High school or GED'],27635f1c,,"Job Description for Pharmacy Support Clerk - Daphne, AL",http://www.recruitingsite.com/csbsites/pharmerica/JobDescription.asp?SuperCategoryCode=14737&JobNumber=743849,"pharmerica corporation is a premier institutional pharmacy services provider , dedicated to providing quality patient_care and innovative pharmacy solutions to institutional customers and patients in long_term care settings . with nearly $ 2 billion in annual revenues , pharmerica is the second largest institutional pharmacy company in america . pharmerica operates more than 100 institutional pharmacies in over 40 states and serves nursing facilities that care for approximately 350 , 000 patients . pharmerica daphne-rxadvantage is recruiting a full_time pharmacy support clerk to join our team . essential functions : to maintain compliance for controlled substances with the dea and the board of pharmacy . maintenance of the cii log within the as400 . working with the pharmacist , facilities and physicians to continually sustain excellent prescription records . retrieval of all narcotic kit and emergency supply prescriptions . working with the facilities and physicians , receiving all incoming calls with regards to the cl as ii s . 100 % compliance is maintained within the department . complete and accurate maintenance and storage of all prescription records . verifying the accuracy of the prescription with the manifest . preparation of all audits and providing documentation requested . pro_actively monitoring prescription needs for patients , working directly with all nursing home staff and physicians , resulting in the patients receiving their narcotics . maintain physician database , working with physicians , nursing homes and our adjudication department , monitor and update all physician s profiles . maintain clozaril registry reporting , work with the clozaril registry transmitting patient s white blood cell counts resulting in a monitoring system that benefits the patient_care . performs other tasks as assigned . conducts job_responsibilities in accordance with the standards set out in the company s code of business conduct and ethics , its policies and procedures , the corporate compliance agreement , applicable federal and state laws , and applicable professional standards . minimum_qualifications : education / learning experience required : high_school education required : zero to six months of related experience in long_term care , retail , hospital , or mail order pharmacy . desired : six months or more of related experience in long_term care , retail , hospital , or mail order pharmacy . must be able to work a flexible_schedule including week_ends . interested candidates please_apply on_line or e_mail resume to : .",333,0.073603466,9.0090094,3.0030031,0,21.021021,6.0060062,0,0,3.0030031,0,18.018019,0,6.0060062,0,3.0030031,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,1,0,0,0,319095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201312_911845,201312,"Fairhope, AL",AL,,1003,army natl guard,928110,FALSE,army natl guard,928110,FALSE,49-2095.00,49.308311,Equipment Repairers,['High school or GED'],fe1c33a8,.,91D Power-Generation Equipment Repairer,http://www.careerbuilder.com/JobSeeker/Jobs/JobDetails.aspx?job_did=J3J03F655JJ5LHY8K7J&siteid=##siteid##,"add power to your resume in the army national_guard 's power-generation equipment repairer specialty . as a power-generation equipment repairer , you will ensure that the army national_guard keeps receiving the electricity it needs to continue serving the nation . this will be accomplished by maintaining and repairing electricity-generating equipment in mobile and stationary power plants . through training and practice in this specialty , you will develop technical skills that are in_demand by today 's employers . these skills include : generator and power plant operations ; electrical generation and distribution ; diesel generator operation , dis assembly , inspection , and maintenance ; and principles of electrical and electronic circuitry . by joining the army national_guard , you will be preparing yourself for a rewarding civilian career as a power plant electrician . earn while you learn get paid to learn ! in the army national_guard , you will learn valuable job skills while earning a regular paycheck and qualifying for tuition assistance . job training for a power-generation equipment repairer consists of 10 weeks of basic training , where you 'll learn basic soldiering skills , and approximately 12 weeks of advanced individual training , including practice in maintaining electrical power systems . part of this time is spent in the classroom and part in the field . applicants must meet minimum_qualifications . actual mos assignment may depend on mos availability . benefits subject to change . . benefits paid training a monthly paycheck montgomery gi bill retirement benefits for part_time servicelow-cost life_insurance ( up to $ 400 , 000 in coverage ) 401 ( k ) -type savings_plan student loan repayment program ( up to $ 50 , 000 , for existing loans ) health_care benefits availablerequirementshigh school diploma or gedmust be between the ages of 17 and 35must be able to pass a physical exam and meet legal and moral standards must meet citizenship requirements ( see national_guard . com for details ) ) programs and benefits are subject to change . this position may qualify for a bonus , ask your national_guard recruiter for the most up_to_date information . for the latest list of all open jobs in your area , please visit the national_guard job board regularly at jobs . national_guard . com",322,0.18159141,6.2111802,9.3167706,0,27.95031,0,0,0,6.2111802,0,0,3.1055901,0,6.2111802,3.1055901,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,0,0,1,492095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201601_2876406,201601,"Foley, AL",AL,,1003,tribe transportation llc,488999,FALSE,tribe transportation llc,488999,FALSE,53-3032.00,53.150002,Commercial Driver's License (CDL) Drivers,[],53a546d9,,Company Drivers,http://www.linkup.com/job-search-engine/cb/?job=cc8d55999e4240ca1019cb1df8067e73,"now hiring otr team and solo company drivers otr driver benefits quarterly safety bonuses for otr drivers pay all loaded and empty miles health_insurance new equipment / apu s and refrigerators in all trucks pets allowed layover / extra stop pay rider program family atmosphere otr driver requirements must_have 2 years otr experience must be 23 years of age meet fmcsa qualifications clean mvr , psp , and dac ( no serious or disqualifying violations within the last 3 years verifiable 3 year driving_record / stable work history no drug violations in the last 7 years ( no dui s , dwi s , and ba cs in a commercial vehicle ever ) cdl_a required the bets arc setter bach f6f5fe must clean all work .",107,0.050939832,0,0,0,74.766357,0,0,0,0,0,0,0,0,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,533032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201310_1880209,201310,"Gulf Shores, AL",AL,,1003,family dollar stores inc,452990,FALSE,family dollar stores inc,452990,FALSE,43-4051.00,43,Customer Service Representatives,[],53a546d9,.,AL Customer Service Representative,http://www.linkup.com/job-search-engine/cb/?job=fb8bf6de848b5ca0615b655cd3f81698,"general_summary : as a family dollar customer_service representative you will be responsible for providing exceptional service to our customers . key priorities include greeting customers , assisting them with selection of merchandise , completing transactions , and answering questions regarding the store and merchandise . principle duties & responsibilities : provides customer engagement in positive and approachable manner . assists in maintaining a clean , well_stocked store for customers during their shopping experience . helps in the unloading of merchandise from delivery trucks , organizes merchandise , and transports merchandise from stockroom to sales floor . independently stocks shelves and recovers merchandise in the store . accurately handles customer funds and processes transactions using the pos system . remains constantly aware of customer activity to ensure a safe and secure shopping environment . performs all other duties as assigned in order to maintain an effective and profitable store operation . include you bets arc setter bach f6f5fe from duties and customer their .",141,0.049675293,0,21.276596,0,7.0921984,0,0,0,0,0,35.460995,0,0,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,434051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201606_1815274,201606,"Foley, AL",AL,,1003,epes transport system inc,484121,FALSE,epes transport system inc,484121,FALSE,53-3032.00,53.313511,Over the Road (OTR) Drivers,[],53a546d9,,Company Drivers,http://www.linkup.com/job-search-engine/cb/?job=01c564067942b9b8c92763644b375978,"epes transport system there is a reason that our turnover rate is less than half the rate of other otr carriers . we treat our drivers like family . if you are looking for a driving job that will get you home weekly , offers very competitive_pay and late_model equipment , look no further . epes transport system has been doing these things for over 85 years . here are just a few more of the things we offer : home_time want a work / life balance ? being with your family is important to you , and it s equally important to us so we get you home weekly . multiple career_opportunities : company driver , lease purchase and owner_operator guaranteed pay health , dental , vision and life_insurance credit union rider program holiday , jury duty and vacation pay this is more than a place where you earn top pay and be home weekly . it s a place where you can build a bright future . -britt colley president epes transport systems inc strong and stable we have been in business for 85 years hiring in the highlighted areas . turnover to guaranteed company bets arc setter bach f6f5fe we of lease your company .",179,0.058724452,0,5.5865922,0,44.692738,0,0,0,16.759777,0,5.5865922,0,0,0,5.5865922,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,533032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201602_3098498,201602,"Orange Beach, AL",AL,,1003,west marine inc,441222,FALSE,west marine inc,441222,FALSE,41-1011.00,11,Sales Managers,[],53a546d9,,Sales Manager,http://www.linkup.com/job-search-engine/cb/?job=7efbd49b95b10e9de31eddbcd322382c,"general statement of job under limited supervision , assists in achieving the sales goal of the business_unit . these operations include : training and reinforcing sales techniques to store associates , ensuring excellent customer_service , achieving thorough sales and product training , and meeting and exceeding the business_unit s annual sales goal . they will perform related supervisory and professional work as_required . this position reports to the general_manager . specific duties and responsibilities essential job functions directs sales initiatives . ensures the business_unit meets or exceeds west marine training standards for associate development . floor management : communicate and train store associates on important information about products , selling techniques , and other sales_related issues . assist with hiring , coaching and training store associates . reinforce sales techniques and selling skills to store associates . assisting associates with executing the plan of meeting or exceed the store s annual sales goal . implement eu fa ( engage customers , understand the customers , fulfill customers needs completely , add value by adding on ) . leading by example , greet customers , engage them in conversation to determine their boating needs , provide product knowledge to customers and suggestively sell items and additional services that they may not have anticipated . acknowledge and greet customers that are within a close ( ten-foot ) radius or ten seconds of arriving where the associate is working . work with associates to achieve a high mystery shop score through excellent customer_service , product knowledge and follow_through . know what products are currently on sale or in promotion and have them displayed properly for sale by the start date . complete assigned tasks in daily checklist , weekly checklist , monthly checklist and master checklist . log in to the on_line store bulletin each day worked to read and complete assigned action items . one_on_one s to occur every two weeks to ensure communication between direct reports . additional job functions participates in and directs store opening and store closing duties . ensure the store is neat , clean and organized throughout each business day . correctly handle all register transactions . answer the telephone within three rings . have the ability to wear and communicate through a headset . help receive and display product shipments on store retail shelves within twenty_four hours of delivery . performs related duties as_required . minimum training and experience one to two years supervisory_experience or the equivalent combination of training and experience . excellent communication skills . familiarity with ms_office products helpful . must be able to work a standard workday as set by west marine . must be able to lift forty pounds to shoulder height unassisted . must_have a flexible_schedule and be able to work , evenings , week_ends and holidays . boating experience helpful . performance indicators associate relations communication job knowledge decision_making initiative planning / organization action orientation dependability supervisory skills team_work ethics safety product knowledge disclaimer : this job_description is not an employment agreement or contract . management has the exclusive right to alter this job_description at any time without notice . bach f6f5fe bets arc setter needs throughout about .",460,0.061786659,10.869565,17.391304,0,6.521739,0,0,4.347826,8.695652,0,13.043478,8.695652,8.695652,2.173913,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,411011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201406_821063,201406,"Fairhope, AL",AL,,1003,sentara healthcare,622110,FALSE,sentara healthcare,622110,FALSE,29-1141.00,29,Registered Nurses,"[""Bachelor's degree""]",27635f1c,,RN Wbg Med Onc Flexi/Days,https://sjobs.brassring.com/TGWebHost/jobdetails.aspx?jobId=395162&partnerid=25009&siteid=5121,"we strive to attract and retain top 10 % of leaders and staff that enables the sentara peninsula hospitals to achieve top 10 % in national performance in_patient quality , safety and service . registered_nurse williams burg flex i days develops , implements and evaluates plans of care for specific patient populations . coordinates and collaborates with multi_disciplinary team members to facilitate integrated and comprehensive care . possesses clinical knowledge and skills to meet standards as_required by specific clinical areas . minimum_qualifications : education : graduate of an accredited school of professional nursing . experience : 2 years previous rn with acute_care experience li_censure : currently licensed to practice as an rn by the commonwealth of virginia , or a recognized compact state .",106,0.11441275,66.037735,37.735847,0,18.867924,0,0,9.4339619,9.4339619,0,18.867924,0,18.867924,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,1,0,0,0,291141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201409_1633631,201409,"Foley, AL",AL,,1003,vf corp,315220,FALSE,vf corp,315220,FALSE,17-2112.00,17.4,Product Engineers,"[""Bachelor's degree""]",53a546d9,,Lead Product Engineer (PRO),http://www.linkup.com/job-search-engine/cb/?job=b5e45897c15e6e092ff7b81872e101d6,"design works as a member of pro business_unit development / commercialization engineering team to produce world_class products , which meet or exceed company and category expectations with regard to brand integrity , design , product innovation , functional performance , and return on investment . manage deadline adherence to all seasonal development and commercialization milestones . contributes to the research and implementation of new and existing materials , components and shoe making techniques in order to aid design and advance the innovation of the product for the assigned category . collaborate with product management to establish achievable seasonal calendar product creation milestones . education / experience : years of related professional experience : 10 . bachelors_degree in an engineering or sciences discipline , industrial design or an equivalent of 15 years experience in design and / or development of consumer products with minimum 8 years senior_level footwear development , engineering or bio mechanical testing experience . 10 years of footwear product_development experience preferably within the safety / occupational footwear sector , with a focus on brown shoe or technical outdoor arena . a plus if has had prior involvement in advanced concepts . proven capability in developing innovative footwear products with a passion for new products and pro_active problem_solving experience . experience with a plm / pdm ( product data_management ) system is a must . experience with footwear certification to safety footwear standards ( astm , csa , en-iso ) or equivalent compliance certification is a must . skills : basic computer skills , microsoft_word , excel , microsoft outlook . in addition , last development software , cad , illustrator or core l draw is a must . . must possess excellent communication skills , both oral and written , and be comfortable influencing others decisions to reach desired results . must possess optimal organizational_skills and have a proven record of achieving results . must be a strategic thinker and be results_driven . must possess exceptional leadership_skills . strong conceptual and creative skills . pro_actively seeks learning opportunities to build business and technical skills . must understand national and international regulatory safety footwear performance needs and have strong networking / investigative skills . demonstrated leadership_skills and an ability to work independently . flexibility and open to organizational change . excellent technical , computer , inter_personal , organizational and communication skills . proven project_management experience required . special requirements : travel - travels to manufacturing locations , development centers and suppliers to ensure footwear product integrity is properly executed . travels to occur 4-6 times per year to manage problem_solving of seasonal development projects and demonstrate leadership capabilities in decision_making and communication back to team in stratham . approximately 25-40 % domestic and international travel , including development centers and vendors to oversee the execution of footwear creation / commercialization process . additionally , travel to trade shows and customer job site locations necessary for understanding functional / occupational needs and keeping current with future trends in r & d ; as necessary . bets arc setter bach f6f5fe a must .",423,0.15223812,14.184397,11.820331,2.3640661,4.7281322,2.3640661,7.0921984,7.0921984,4.7281322,4.7281322,4.7281322,14.184397,7.0921984,0,9.4562645,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,172112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201312_1217947,201312,"Daphne, AL",AL,,1003,joseph michaels intl inc,999999,TRUE,joseph michaels inc,561312,TRUE,11-9041.00,11.31277,Vice Presidents (VP) of Engineering,"[""Bachelor's degree""]",c20b8969,.,Vice President Engineering,http://josephmichaelsjobs.hiringhook.com/JobSeeker/Vice_President_Engineering_J01986499.aspx,"established brand_name manufacturer located in southern al near the gulf coast beaches has an opportunity for a vice president of engineering to direct and co_ordinate activities of engineering department to design , manufacture and test components systems and products accomplishing tasks either directly or through subordinate supervisors . this individual will sit on the board and also direct activities of department to design new products , modifying existing designs , improve techniques for production and to develop test procedures . will forecast operating costs of the department and direct preparing of budget requests . will maintain a working_knowledge of new technologies that may improve operations , and will accordingly develop recommendations . ph . d . preferred , but will consider a bachelor degree . must_have experience at a chief engineer , director or vp level experience with a successful track record . need experience sitting on a board . must_have significant experience with engine product_development / manufacturing with strong technical knowledge of engines . excellent written and verbal communication skills . need advanced mathematical understanding . skill needed in speech and article writing . skill also needed with giving effective and persuasive speeches to various audiences . diesel engine experience is a plus . .",175,0.15241703,34.285713,11.428572,0,28.571428,0,17.142857,11.428572,0,22.857143,5.7142859,22.857143,0,22.857143,5.7142859,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,0,1,0,119041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
201202_272382,201202,"Daphne, AL",AL,,1003,books a million inc,451211,FALSE,books a million inc,424920,FALSE,41-1011.00,41.669998,Sales Managers,[],53a546d9,.,Co Manager - Daphne,http://www.linkup.com/job-search-engine/cb/?job=628e11476412306a35adcf6200f96867,"books_a_million , inc . is one of the nation 's leading book retailers and sells on the internet at www . books_a_million . com . the company presently operates over 250 stores in 31 states and the district of columbia . the company operates large superstores under the names books_a_million , books & co . , and 2nd & charles and traditional bookstores operating under the names book land and books_a_million . minimum_requirements - a love for books - 21 years of age or older - positive background_check - strong customer skills - ability to multi_task - good communication skills - team_player - professional appearance - previous management experience preffered - recommended retail management assessment score - completion of new associate and management training courses within 90 days . duties - provide effective leadership for human and physical resources charged to the store . - operate the store in adherence with all store policies and guidelines . - monitor the quality of customer_service throughout the store . - supervise , direct , counsel , and assist all associates . - assist in interviewing , selecting and training associates . - maximize sales and profits , while minimizing controllable expenses . - maintain exceptional community and customer relations . co bets arc setter bach f6f5fe book .",171,0.026703432,17.543859,23.391813,0,58.47953,0,0,11.695907,11.695907,0,23.391813,5.8479533,17.543859,0,0,195121,Baldwin County,182265,1589.78,114.6,matched (3),matched (3),12.181376,4.7414479,0,1,0,0,411011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",12.191271,matched (3)
